order_number,order_id,order_date,product_id,sales,quantity,discount,profit
857,CA-2014-154669,2014-08-08,OFF-ST-10000532,423.28,11,0.0,110.0528
856,CA-2014-131450,2014-08-08,TEC-CO-10004115,1199.976,3,0.2,434.9913
855,CA-2014-115357,2014-08-06,TEC-AC-10000023,62.91,3,0.0,22.6476
854,CA-2014-137575,2014-08-06,TEC-AC-10004571,199.98,2,0.0,83.9916
853,CA-2014-118962,2014-08-05,OFF-PA-10001144,110.96,2,0.0,53.2608
852,CA-2014-150490,2014-08-05,OFF-ST-10000321,15.78,2,0.0,0.6312
851,CA-2014-118962,2014-08-05,FUR-CH-10003817,340.144,7,0.2,21.259
850,CA-2014-150490,2014-08-05,OFF-AR-10004602,45.98,2,0.0,12.8744
849,US-2014-117968,2014-08-05,OFF-AP-10002765,79.47,3,0.0,22.2516
848,US-2014-117968,2014-08-05,OFF-AR-10004165,4.56,2,0.0,2.0064
847,CA-2014-110065,2014-08-05,OFF-AR-10004165,15.96,7,0.0,7.0224
846,CA-2014-124723,2014-08-05,FUR-TA-10001307,489.23,2,0.3,41.934
845,CA-2014-118962,2014-08-05,OFF-PA-10000659,20.94,3,0.0,9.8418
844,CA-2014-110065,2014-08-05,TEC-PH-10002468,135.99,1,0.0,36.7173
843,US-2014-117968,2014-08-05,FUR-CH-10002335,1133.35,5,0.0,294.671
842,CA-2014-150490,2014-08-05,TEC-AC-10004510,16.36,1,0.0,1.636
841,CA-2014-126361,2014-08-04,OFF-ST-10002289,158.9,5,0.0,7.945
840,CA-2014-126361,2014-08-04,TEC-PH-10002310,399.96,5,0.2,34.9965
839,CA-2014-126361,2014-08-04,OFF-AR-10000896,16.4,5,0.0,4.264
838,CA-2014-126361,2014-08-04,OFF-AP-10003590,1089.75,3,0.0,305.13
837,CA-2014-134215,2014-08-04,TEC-AC-10002473,255.42,9,0.0,104.7222
836,CA-2014-134215,2014-08-04,OFF-PA-10004353,259.74,13,0.0,124.6752
835,CA-2014-134215,2014-08-04,OFF-AP-10001271,101.96,2,0.0,27.5292
834,CA-2014-126361,2014-08-04,OFF-PA-10000806,447.84,8,0.0,219.4416
833,CA-2014-126361,2014-08-04,OFF-BI-10002852,13.184,1,0.2,4.7792
832,CA-2014-125612,2014-08-03,OFF-ST-10003221,21.36,2,0.0,5.7672
831,CA-2014-125612,2014-08-03,OFF-PA-10001019,39.96,2,0.0,18.7812
830,CA-2014-133690,2014-08-03,FUR-TA-10004289,218.75,2,0.5,-161.875
829,CA-2014-133690,2014-08-03,OFF-AP-10003622,2.6,1,0.2,0.2925
828,CA-2014-128986,2014-08-03,OFF-PA-10001289,93.024,3,0.2,33.7212
827,CA-2014-125612,2014-08-03,OFF-SU-10002537,102.3,10,0.0,26.598
826,US-2014-106299,2014-08-02,OFF-ST-10002011,838.38,2,0.0,226.3626
825,US-2014-106299,2014-08-02,TEC-AC-10003237,21.2,2,0.0,9.116
824,US-2014-106299,2014-08-02,OFF-BI-10001758,26.7,5,0.0,12.549
823,CA-2014-162684,2014-08-01,OFF-FA-10000992,5.68,2,0.2,1.917
822,CA-2014-117345,2014-08-01,OFF-PA-10002377,78.304,2,0.2,29.364
821,CA-2014-152296,2014-08-01,OFF-BI-10004506,19.752,3,0.2,6.9132
820,CA-2014-117345,2014-08-01,OFF-AP-10001005,62.92,1,0.2,10.2245
819,CA-2014-117345,2014-08-01,FUR-FU-10000629,44.128,4,0.2,12.1352
818,CA-2014-117345,2014-08-01,OFF-LA-10000240,17.544,3,0.2,5.9211
817,CA-2014-111192,2014-07-30,FUR-BO-10002916,1367.84,8,0.0,259.8896
816,CA-2014-131541,2014-07-28,FUR-FU-10003623,129.888,6,0.2,12.9888
815,CA-2014-131541,2014-07-28,OFF-EN-10000461,48.944,7,0.2,16.5186
814,CA-2014-131541,2014-07-28,OFF-FA-10000621,14.32,5,0.2,5.191
813,US-2014-150126,2014-07-27,OFF-PA-10002709,65.78,11,0.0,32.2322
812,CA-2014-124709,2014-07-27,TEC-AC-10002842,238.0,2,0.0,38.08
811,CA-2014-169642,2014-07-27,OFF-ST-10002574,276.28,2,0.0,0.0
810,US-2014-155894,2014-07-26,OFF-ST-10004804,123.552,3,0.2,-29.3436
809,CA-2014-169019,2014-07-26,OFF-BI-10004995,2177.584,8,0.8,-3701.8928
808,CA-2014-169019,2014-07-26,OFF-AP-10003281,4.836,2,0.8,-12.09
807,CA-2014-159121,2014-07-26,TEC-AC-10002006,111.93,7,0.0,34.6983
806,CA-2014-126760,2014-07-26,TEC-PH-10001363,911.984,2,0.2,113.998
805,CA-2014-126760,2014-07-26,FUR-FU-10004018,134.01,9,0.0,36.1827
804,CA-2014-169019,2014-07-26,FUR-FU-10004666,17.496,3,0.6,-10.0602
803,CA-2014-126760,2014-07-26,TEC-AC-10004814,170.97,3,0.0,70.0977
802,CA-2014-169019,2014-07-26,OFF-BI-10001524,16.784,4,0.8,-26.8544
801,CA-2014-169019,2014-07-26,TEC-AC-10002076,431.136,9,0.2,-26.946
800,CA-2014-169019,2014-07-26,OFF-BI-10001679,8.88,5,0.8,-13.32
799,CA-2014-116190,2014-07-26,OFF-LA-10002762,162.89,13,0.0,76.5583
798,CA-2014-116190,2014-07-26,FUR-CH-10000553,67.88,2,0.0,18.3276
797,CA-2014-126760,2014-07-26,FUR-CH-10003312,674.352,3,0.2,-109.5822
796,CA-2014-116190,2014-07-26,FUR-FU-10000719,25.71,3,0.0,9.2556
795,CA-2014-146528,2014-07-25,OFF-SU-10002522,15.52,4,0.0,4.5008
794,CA-2014-146528,2014-07-25,OFF-PA-10002195,6.48,1,0.0,3.1752
793,CA-2014-143917,2014-07-25,OFF-ST-10001228,53.72,4,0.0,15.0416
792,CA-2014-143917,2014-07-25,FUR-FU-10004351,77.92,8,0.0,34.2848
791,CA-2014-143917,2014-07-25,OFF-SU-10000151,8187.65,5,0.0,327.506
790,US-2014-119137,2014-07-23,OFF-AR-10000658,9.24,1,0.2,0.924
789,CA-2014-145254,2014-07-23,TEC-AC-10002167,45.0,3,0.0,4.95
788,US-2014-119137,2014-07-23,TEC-AC-10002076,479.04,10,0.2,-29.94
787,US-2014-119137,2014-07-23,OFF-BI-10001982,8.16,5,0.7,-5.712
786,US-2014-119137,2014-07-23,TEC-AC-10003911,1023.936,8,0.2,179.1888
785,CA-2014-103058,2014-07-23,TEC-AC-10001314,99.98,2,0.0,7.9984
784,CA-2014-145254,2014-07-23,TEC-PH-10000441,604.752,6,0.2,60.4752
783,CA-2014-145254,2014-07-23,TEC-PH-10004531,302.376,3,0.2,37.797
782,CA-2014-145254,2014-07-23,OFF-SU-10004664,40.7,5,0.0,11.803
781,CA-2014-117464,2014-07-22,OFF-ST-10003058,236.5,10,0.0,68.585
780,CA-2014-117464,2014-07-22,FUR-CH-10000155,717.72,3,0.2,71.772
779,CA-2014-117464,2014-07-22,OFF-AR-10003190,11.52,4,0.0,3.2256
778,CA-2014-117464,2014-07-22,FUR-TA-10004767,170.352,3,0.2,19.1646
777,CA-2014-127691,2014-07-22,TEC-AC-10002567,159.98,2,0.0,57.5928
776,CA-2014-127691,2014-07-22,OFF-AR-10002053,5.96,2,0.0,1.6688
775,CA-2014-122679,2014-07-22,OFF-AR-10004757,19.68,6,0.0,6.4944
774,US-2014-164644,2014-07-22,OFF-ST-10003123,26.632,1,0.2,1.3316
773,CA-2014-109890,2014-07-21,TEC-PH-10004100,35.98,2,0.0,10.0744
772,CA-2014-129189,2014-07-21,OFF-EN-10003567,87.92,5,0.2,29.673
771,CA-2014-116932,2014-07-21,FUR-TA-10004175,272.848,1,0.2,27.2848
770,CA-2014-116932,2014-07-21,FUR-CH-10001215,801.568,2,0.2,50.098
769,CA-2014-116932,2014-07-21,OFF-AR-10002067,99.2,5,0.0,25.792
768,CA-2014-129189,2014-07-21,OFF-AP-10000124,4.992,3,0.8,-12.9792
767,CA-2014-129189,2014-07-21,OFF-BI-10000494,1.044,1,0.8,-1.827
766,CA-2014-129189,2014-07-21,FUR-CH-10004997,657.93,5,0.3,-93.99
765,CA-2014-127866,2014-07-20,TEC-AC-10000023,41.94,2,0.0,15.0984
764,CA-2014-127866,2014-07-20,OFF-ST-10001490,535.41,3,0.0,160.623
763,CA-2014-127866,2014-07-20,OFF-PA-10003971,11.96,2,0.0,5.8604
762,CA-2014-143903,2014-07-20,FUR-CH-10002024,981.372,2,0.3,-140.196
761,CA-2014-157546,2014-07-20,OFF-PA-10004569,22.83,3,0.0,10.7301
760,CA-2014-143903,2014-07-20,OFF-ST-10003306,342.864,3,0.2,38.5722
759,CA-2014-143903,2014-07-20,FUR-FU-10003724,16.74,5,0.6,-14.229
758,CA-2014-141726,2014-07-20,FUR-FU-10003577,43.02,3,0.0,15.4872
757,CA-2014-141726,2014-07-20,OFF-PA-10002230,19.92,4,0.0,9.7608
756,CA-2014-141726,2014-07-20,OFF-BI-10001982,8.704,2,0.2,3.1552
755,CA-2014-141726,2014-07-20,OFF-PA-10000418,104.85,1,0.0,50.328
754,CA-2014-142965,2014-07-20,OFF-ST-10002583,25.984,1,0.2,-5.1968
753,CA-2014-157546,2014-07-20,OFF-BI-10002498,89.712,6,0.2,30.2778
752,CA-2014-142965,2014-07-20,OFF-BI-10000977,27.36,3,0.7,-21.888
751,CA-2014-127866,2014-07-20,OFF-AR-10003481,13.12,4,0.0,3.8048
750,US-2014-150434,2014-07-19,FUR-TA-10004152,70.56,1,0.3,-4.032
749,US-2014-150434,2014-07-19,OFF-BI-10003694,20.88,2,0.0,9.6048
748,US-2014-150434,2014-07-19,TEC-PH-10000895,359.98,2,0.0,93.5948
747,US-2014-150434,2014-07-19,OFF-BI-10002160,3.81,1,0.0,1.8288
746,CA-2014-168158,2014-07-19,OFF-BI-10001759,6.096,2,0.2,2.2098
745,CA-2014-138198,2014-07-18,OFF-BI-10002103,13.904,2,0.2,4.5188
744,CA-2014-123295,2014-07-18,FUR-CH-10002372,259.136,4,0.2,-25.9136
743,CA-2014-115980,2014-07-15,OFF-FA-10000304,6.54,3,0.0,2.6814
742,CA-2014-115980,2014-07-15,TEC-AC-10003709,2.97,3,0.0,1.3068
741,CA-2014-109904,2014-07-14,OFF-AR-10004999,17.94,3,0.0,4.485
740,US-2014-103905,2014-07-14,TEC-PH-10001552,38.272,4,0.2,3.8272
739,CA-2014-164182,2014-07-14,TEC-PH-10002070,13.494,1,0.4,-2.249
738,US-2014-103905,2014-07-14,OFF-BI-10001098,29.932,7,0.8,-46.3946
737,CA-2014-124464,2014-07-14,OFF-AP-10000576,39.48,1,0.0,11.0544
736,US-2014-150532,2014-07-14,OFF-ST-10000760,55.92,5,0.2,6.291
735,CA-2014-164182,2014-07-14,OFF-AR-10001044,41.584,2,0.2,4.6782
734,CA-2014-164182,2014-07-14,FUR-FU-10001057,31.984,2,0.2,1.1994
733,CA-2014-164182,2014-07-14,TEC-PH-10002583,23.988,2,0.4,-13.993
732,US-2014-165862,2014-07-13,FUR-TA-10002855,351.216,3,0.2,4.3902
731,CA-2014-124807,2014-07-12,TEC-AC-10002857,23.84,4,0.2,3.278
730,CA-2014-161508,2014-07-12,FUR-CH-10002126,512.358,3,0.3,-14.6388
729,CA-2014-161508,2014-07-12,OFF-FA-10001561,3.488,2,0.2,0.5668
728,CA-2014-161508,2014-07-12,OFF-AR-10003158,22.288,7,0.2,3.9004
727,CA-2014-124807,2014-07-12,OFF-PA-10001526,35.856,9,0.2,12.9978
726,CA-2014-161508,2014-07-12,OFF-PA-10001804,16.032,3,0.2,5.6112
725,CA-2014-110184,2014-07-12,OFF-ST-10000107,249.75,9,0.0,44.955
724,CA-2014-129924,2014-07-12,FUR-TA-10004575,698.352,3,0.2,-17.4588
723,CA-2014-131310,2014-07-12,OFF-BI-10003094,11.264,4,0.2,3.8016
722,CA-2014-131310,2014-07-12,FUR-CH-10001797,123.136,4,0.2,13.8528
721,CA-2014-110184,2014-07-12,TEC-PH-10000439,255.936,8,0.2,28.7928
720,CA-2014-129924,2014-07-12,OFF-BI-10003314,7.712,2,0.2,2.7956
719,CA-2014-163552,2014-07-11,OFF-PA-10000249,177.2,5,0.0,83.284
718,CA-2014-163552,2014-07-11,FUR-FU-10000629,124.11,9,0.0,52.1262
717,CA-2014-123225,2014-07-11,TEC-PH-10000895,575.968,4,0.2,43.1976
716,CA-2014-163552,2014-07-11,FUR-CH-10003379,854.94,3,0.0,213.735
715,CA-2014-163552,2014-07-11,OFF-LA-10001175,14.4,5,0.0,7.056
714,CA-2014-163552,2014-07-11,TEC-PH-10003885,197.97,3,0.0,57.4113
713,CA-2014-123225,2014-07-11,OFF-PA-10000552,10.368,2,0.2,3.6288
712,CA-2014-166555,2014-07-11,TEC-PH-10004912,164.85,3,0.0,47.8065
711,CA-2014-133305,2014-07-11,OFF-BI-10002954,18.28,5,0.2,6.398
710,CA-2014-133305,2014-07-11,OFF-PA-10001970,49.12,4,0.0,23.0864
709,CA-2014-114125,2014-07-09,OFF-LA-10004559,2.88,1,0.0,1.4112
708,CA-2014-114125,2014-07-09,OFF-BI-10003291,41.904,6,0.2,14.1426
707,CA-2014-114125,2014-07-09,OFF-ST-10001505,23.92,4,0.0,4.0664
706,CA-2014-113271,2014-07-09,OFF-PA-10002365,32.4,5,0.0,15.552
705,CA-2014-113271,2014-07-09,OFF-BI-10002609,14.304,6,0.2,4.6488
704,CA-2014-113271,2014-07-09,FUR-BO-10004218,119.833,1,0.15,7.049
703,CA-2014-113271,2014-07-09,OFF-AR-10003251,5.56,2,0.0,2.224
702,CA-2014-165379,2014-07-09,OFF-PA-10002245,14.352,3,0.2,4.485
701,CA-2014-165379,2014-07-09,OFF-PA-10003072,10.368,2,0.2,3.6288
700,CA-2014-100090,2014-07-08,OFF-BI-10001597,196.704,6,0.2,68.8464
699,CA-2014-100090,2014-07-08,FUR-TA-10003715,502.488,3,0.2,-87.9354
698,CA-2014-150301,2014-07-08,FUR-CH-10002647,63.882,1,0.1,10.647
697,US-2014-138758,2014-07-07,FUR-FU-10003039,69.008,2,0.2,12.0764
696,US-2014-138758,2014-07-07,FUR-CH-10002880,172.186,2,0.3,-46.7362
695,CA-2014-147543,2014-07-06,FUR-CH-10000155,478.48,2,0.2,47.848
694,CA-2014-134278,2014-07-06,TEC-CO-10001046,559.992,1,0.2,174.9975
693,CA-2014-103317,2014-07-05,OFF-BI-10001787,9.81,5,0.7,-6.867
692,CA-2014-107139,2014-07-05,OFF-BI-10001670,180.96,6,0.2,67.86
691,CA-2014-157784,2014-07-05,TEC-AC-10003911,479.97,3,0.0,163.1898
690,CA-2014-152849,2014-07-05,OFF-AR-10002833,4.368,3,0.2,0.3822
689,CA-2014-157784,2014-07-05,OFF-LA-10001934,14.62,2,0.0,6.8714
688,US-2014-160444,2014-07-05,OFF-ST-10000563,281.424,11,0.2,-35.178
687,US-2014-160444,2014-07-05,OFF-ST-10001522,220.776,3,0.2,-44.1552
686,CA-2014-103317,2014-07-05,FUR-FU-10003192,213.216,3,0.2,15.9912
685,CA-2014-157784,2014-07-05,OFF-PA-10000304,19.44,3,0.0,9.3312
684,CA-2014-103317,2014-07-05,FUR-FU-10001591,19.52,2,0.2,5.368
683,CA-2014-138709,2014-07-04,OFF-PA-10004734,21.84,3,0.0,10.92
682,CA-2014-120096,2014-07-04,OFF-PA-10001977,177.536,4,0.2,62.1376
681,CA-2014-120096,2014-07-04,OFF-AP-10000692,32.432,2,0.2,3.2432
680,CA-2014-138709,2014-07-04,OFF-BI-10000145,15.6,5,0.0,7.644
679,CA-2014-107594,2014-07-02,TEC-PH-10002923,73.98,2,0.0,19.9746
678,CA-2014-107594,2014-07-02,OFF-AR-10000716,5.58,1,0.0,2.1762
677,CA-2014-160773,2014-07-01,OFF-BI-10000546,5.184,6,0.7,-3.6288
676,CA-2014-160773,2014-07-01,TEC-PH-10004586,575.92,2,0.2,71.99
675,CA-2014-153150,2014-07-01,OFF-BI-10003355,19.92,5,0.2,6.972
674,CA-2014-146640,2014-06-30,OFF-BI-10002867,334.768,7,0.2,108.7996
673,CA-2014-116757,2014-06-30,OFF-PA-10002005,25.92,5,0.2,9.072
672,CA-2014-123064,2014-06-30,OFF-AR-10004582,5.248,4,0.2,1.64
671,CA-2014-116757,2014-06-30,OFF-FA-10002780,21.312,6,0.2,7.1928
670,CA-2014-152254,2014-06-30,OFF-PA-10001144,310.688,7,0.2,108.7408
669,CA-2014-109218,2014-06-30,OFF-AR-10001374,32.4,5,0.0,10.368
668,US-2014-121566,2014-06-30,OFF-AR-10001026,6.6,3,0.0,2.904
667,US-2014-121566,2014-06-30,OFF-BI-10004528,2.688,1,0.2,0.84
666,CA-2014-111773,2014-06-29,OFF-BI-10000174,13.92,3,0.2,4.872
665,CA-2014-165974,2014-06-29,OFF-AR-10003405,32.76,7,0.2,3.6855
664,CA-2014-156993,2014-06-28,OFF-FA-10002780,6.08,1,0.0,3.04
663,CA-2014-140858,2014-06-28,OFF-PA-10000304,41.472,8,0.2,14.5152
662,CA-2014-140858,2014-06-28,OFF-BI-10003094,3.168,3,0.7,-2.4288
661,CA-2014-140858,2014-06-28,FUR-CH-10001394,1228.465,5,0.3,0.0
660,CA-2014-140858,2014-06-28,OFF-PA-10003395,335.52,4,0.2,117.432
659,CA-2014-140858,2014-06-28,OFF-BI-10004230,31.086,3,0.7,-22.7964
658,CA-2014-104283,2014-06-27,OFF-ST-10004337,306.2,5,0.0,0.0
657,CA-2014-104283,2014-06-27,FUR-TA-10004086,85.98,1,0.0,22.3548
656,CA-2014-104283,2014-06-27,TEC-AC-10000109,223.96,4,0.0,53.7504
655,CA-2014-164469,2014-06-25,TEC-PH-10002115,263.96,5,0.2,19.797
654,CA-2014-164469,2014-06-25,OFF-AR-10003478,71.632,11,0.2,17.908
653,CA-2014-159338,2014-06-25,FUR-TA-10004147,447.84,5,0.2,11.196
652,CA-2014-164469,2014-06-25,OFF-AR-10000475,9.328,1,0.2,0.8162
651,CA-2014-159814,2014-06-24,FUR-FU-10001731,4.272,2,0.2,0.9612
650,US-2014-130358,2014-06-23,OFF-SU-10002522,3.104,1,0.2,0.3492
649,US-2014-130358,2014-06-23,OFF-AR-10003251,20.016,9,0.2,1.7514
648,CA-2014-126032,2014-06-23,TEC-AC-10000158,86.376,3,0.2,1.0797
647,CA-2014-124646,2014-06-22,OFF-ST-10001097,501.81,3,0.0,0.0
646,CA-2014-154963,2014-06-22,FUR-CH-10004698,170.058,3,0.3,-4.8588
645,CA-2014-154963,2014-06-22,TEC-PH-10004093,82.782,3,0.4,-15.1767
644,CA-2014-154963,2014-06-22,FUR-CH-10000454,853.93,5,0.3,0.0
643,CA-2014-142048,2014-06-22,TEC-AC-10004114,196.752,6,0.2,56.5662
642,CA-2014-133389,2014-06-22,OFF-BI-10001553,8.226,3,0.7,-6.0324
641,CA-2014-124646,2014-06-22,OFF-ST-10001469,161.94,3,0.0,9.7164
640,CA-2014-130624,2014-06-21,OFF-PA-10003883,19.65,3,0.0,9.039
639,CA-2014-130624,2014-06-21,OFF-AP-10001303,59.7,3,0.0,26.865
638,CA-2014-130624,2014-06-21,TEC-PH-10003963,617.97,3,0.0,160.6722
637,CA-2014-138317,2014-06-21,OFF-BI-10000069,9.006,2,0.7,-7.2048
636,US-2014-117135,2014-06-21,FUR-FU-10004071,104.01,1,0.0,14.5614
635,CA-2014-141278,2014-06-21,OFF-AR-10003056,21.4,5,0.0,6.206
634,CA-2014-138317,2014-06-21,OFF-EN-10001990,24.896,4,0.2,8.4024
633,CA-2014-141796,2014-06-21,TEC-PH-10001578,1214.85,3,0.0,352.3065
632,CA-2014-138317,2014-06-21,FUR-FU-10000550,3.984,1,0.2,0.6474
631,CA-2014-128146,2014-06-21,TEC-PH-10004539,1322.93,7,0.0,357.1911
630,CA-2014-128146,2014-06-21,OFF-AR-10001919,3.76,2,0.0,1.0904
629,US-2014-160780,2014-06-21,OFF-BI-10001116,11.088,7,0.7,-8.1312
628,US-2014-160780,2014-06-21,OFF-BI-10002931,25.164,2,0.7,-16.776
627,US-2014-117135,2014-06-21,TEC-PH-10002033,284.82,1,0.0,74.0532
626,US-2014-117135,2014-06-21,OFF-ST-10002444,36.84,3,0.0,10.3152
625,CA-2014-138317,2014-06-21,TEC-AC-10003628,95.968,4,0.2,28.7904
624,CA-2014-138317,2014-06-21,TEC-MA-10004521,206.991,3,0.7,-172.4925
623,CA-2014-138317,2014-06-21,OFF-AP-10003860,44.416,2,0.2,3.8864
622,CA-2014-166863,2014-06-20,OFF-BI-10000756,3.392,4,0.8,-5.088
621,US-2014-112949,2014-06-20,OFF-AR-10003469,3.52,2,0.0,1.6896
620,CA-2014-166863,2014-06-20,TEC-PH-10000369,201.584,2,0.2,20.1584
619,CA-2014-166863,2014-06-20,OFF-PA-10001166,15.552,3,0.2,5.4432
618,CA-2014-166863,2014-06-20,FUR-BO-10001608,193.0656,4,0.32,-19.8744
617,US-2014-112949,2014-06-20,OFF-AP-10001005,471.9,6,0.0,155.727
616,CA-2014-166863,2014-06-20,TEC-MA-10001972,418.8,2,0.4,-97.72
615,CA-2014-166863,2014-06-20,OFF-PA-10000587,11.648,2,0.2,4.0768
614,CA-2014-166863,2014-06-20,OFF-ST-10004123,509.488,7,0.2,-127.372
613,CA-2014-123855,2014-06-18,TEC-PH-10000215,139.8,5,0.2,12.2325
612,CA-2014-156342,2014-06-17,OFF-PA-10001725,62.016,2,0.2,22.4808
611,CA-2014-104402,2014-06-17,TEC-MA-10000423,65.97,3,0.0,31.0059
610,CA-2014-144414,2014-06-17,OFF-BI-10004995,3266.376,3,0.2,1061.5722
609,CA-2014-144414,2014-06-17,OFF-FA-10000624,17.9,5,0.0,8.95
608,CA-2014-144414,2014-06-17,FUR-FU-10000023,6.24,3,0.0,2.6208
607,CA-2014-113929,2014-06-16,OFF-BI-10002852,39.552,3,0.2,14.3376
606,CA-2014-113929,2014-06-16,OFF-AR-10003772,35.0,4,0.0,10.5
605,CA-2014-113929,2014-06-16,OFF-EN-10001990,41.4,5,0.0,19.458
604,CA-2014-136644,2014-06-16,FUR-CH-10000225,647.84,8,0.0,32.392
603,US-2014-141215,2014-06-15,OFF-BI-10002706,8.568,3,0.8,-14.5656
602,CA-2014-126963,2014-06-15,OFF-PA-10001952,36.544,2,0.2,11.8768
601,US-2014-141215,2014-06-15,FUR-CH-10003379,797.944,4,0.3,-56.996
600,US-2014-141215,2014-06-15,FUR-TA-10001520,99.918,2,0.3,-18.5562
599,CA-2014-140487,2014-06-14,FUR-BO-10000711,212.94,3,0.0,57.4938
598,CA-2014-114643,2014-06-13,OFF-AR-10001166,14.52,3,0.0,4.7916
597,CA-2014-144281,2014-06-10,OFF-LA-10003930,491.55,5,0.0,240.8595
596,CA-2014-115812,2014-06-09,OFF-AR-10002833,7.28,4,0.0,1.9656
595,CA-2014-133851,2014-06-09,OFF-SU-10001225,7.36,2,0.0,0.1472
594,CA-2014-115812,2014-06-09,OFF-BI-10003910,18.504,3,0.2,5.7825
593,CA-2014-115812,2014-06-09,FUR-TA-10001539,1706.184,9,0.2,85.3092
592,CA-2014-115812,2014-06-09,OFF-AP-10002892,114.9,5,0.0,34.47
591,CA-2014-132612,2014-06-09,FUR-TA-10004534,1441.3,7,0.0,245.021
590,CA-2014-133851,2014-06-09,OFF-AR-10003752,23.1,2,0.0,10.626
589,CA-2014-115812,2014-06-09,TEC-PH-10002275,907.152,6,0.2,90.7152
588,CA-2014-133753,2014-06-09,OFF-AR-10001953,70.368,2,0.2,6.1572
587,CA-2014-133753,2014-06-09,TEC-AC-10000303,63.984,2,0.2,10.3974
586,CA-2014-133753,2014-06-09,TEC-PH-10000376,7.992,1,0.2,0.5994
585,CA-2014-160262,2014-06-09,OFF-AR-10002335,18.06,7,0.0,4.6956
584,CA-2014-160262,2014-06-09,OFF-PA-10003641,79.14,3,0.0,36.4044
583,CA-2014-115812,2014-06-09,TEC-PH-10002033,911.424,4,0.2,68.3568
582,CA-2014-160262,2014-06-09,FUR-FU-10002685,37.4,2,0.0,14.212
581,CA-2014-115812,2014-06-09,FUR-FU-10001487,48.86,7,0.0,14.1694
580,CA-2014-108147,2014-06-08,OFF-ST-10003470,1676.88,6,0.0,83.844
579,US-2014-109162,2014-06-08,FUR-CH-10002647,170.352,3,0.2,10.647
578,US-2014-141257,2014-06-08,FUR-CH-10002758,585.552,3,0.2,73.194
577,CA-2014-108147,2014-06-08,OFF-BI-10003876,68.48,2,0.2,25.68
576,CA-2014-106229,2014-06-07,FUR-TA-10002041,268.935,3,0.5,-209.7693
575,US-2014-134971,2014-06-07,OFF-BI-10003982,12.462,3,0.8,-20.5623
574,CA-2014-169257,2014-06-06,OFF-PA-10002319,62.016,2,0.2,22.4808
573,CA-2014-159520,2014-06-06,OFF-BI-10003982,149.544,9,0.2,50.4711
572,CA-2014-133270,2014-06-06,OFF-AR-10002656,13.36,2,0.0,4.9432
571,CA-2014-159520,2014-06-06,FUR-TA-10003238,991.764,3,0.4,-347.1174
570,CA-2014-159520,2014-06-06,OFF-SU-10001664,17.14,2,0.0,4.4564
569,CA-2014-169257,2014-06-06,OFF-BI-10002557,1.365,1,0.7,-0.91
568,US-2014-161305,2014-06-06,OFF-BI-10002794,24.588,3,0.8,-38.1114
567,CA-2014-151897,2014-06-06,OFF-LA-10001074,100.24,10,0.2,33.831
566,US-2014-161305,2014-06-06,OFF-EN-10000461,13.984,2,0.2,4.7196
565,CA-2014-147914,2014-06-04,OFF-PA-10000249,16.224,2,0.2,5.8812
564,CA-2014-151946,2014-06-04,FUR-FU-10002191,13.96,2,0.0,6.7008
563,CA-2014-151946,2014-06-04,FUR-BO-10003272,353.568,2,0.2,-44.196
562,CA-2014-151946,2014-06-04,OFF-AP-10001626,15.56,4,0.0,4.0456
561,CA-2014-151946,2014-06-04,FUR-FU-10002878,56.96,2,0.0,21.0752
560,CA-2014-163867,2014-06-03,OFF-LA-10001771,15.936,4,0.2,5.1792
559,CA-2014-163867,2014-06-03,FUR-FU-10001475,61.544,7,0.6,-40.0036
558,CA-2014-141299,2014-06-03,OFF-EN-10004459,15.28,2,0.0,7.4872
557,CA-2014-135657,2014-06-03,FUR-TA-10004086,515.88,6,0.0,113.4936
556,CA-2014-163867,2014-06-03,OFF-ST-10000877,132.696,3,0.2,9.9522
555,CA-2014-100895,2014-06-02,OFF-ST-10001490,356.94,2,0.0,107.082
554,CA-2014-104472,2014-06-02,FUR-FU-10000246,73.32,6,0.0,21.996
553,CA-2014-104472,2014-06-02,OFF-BI-10001658,59.808,3,0.2,19.4376
552,CA-2014-100895,2014-06-02,OFF-AR-10004511,8.56,2,0.0,2.6536
551,CA-2014-100895,2014-06-02,TEC-PH-10001425,239.97,3,0.0,67.1916
550,US-2014-165659,2014-06-01,FUR-FU-10001935,22.2,6,0.0,9.102
549,CA-2014-131926,2014-06-01,OFF-PA-10004082,47.88,6,0.0,23.94
548,CA-2014-131926,2014-06-01,OFF-ST-10002276,166.72,2,0.0,41.68
547,CA-2014-111003,2014-06-01,OFF-AR-10002135,289.2,6,0.0,83.868
546,CA-2014-111003,2014-06-01,OFF-BI-10001072,45.48,3,0.0,20.9208
545,CA-2014-131926,2014-06-01,FUR-CH-10004063,2001.86,7,0.0,580.5394
544,US-2014-157070,2014-06-01,OFF-BI-10001765,138.56,4,0.0,66.5088
543,US-2014-157070,2014-06-01,OFF-AP-10004859,65.52,5,0.1,12.376
542,CA-2014-131926,2014-06-01,OFF-PA-10000061,25.92,4,0.0,12.4416
541,US-2014-165659,2014-06-01,TEC-PH-10002563,881.93,7,0.0,229.3018
540,CA-2014-131926,2014-06-01,OFF-AP-10002945,1503.25,5,0.0,496.0725
539,CA-2014-166051,2014-05-31,TEC-PH-10002680,659.97,3,0.0,197.991
